filename,recommender,strategy,config,n_factors,learning_rate,regularization,epochs,batch_size,n_layers,precision,recall,ndcg,epc,gini,aggregate_diversity
gnn_5_exclude_seen_f256_lr0p001_reg0p01_ep50_bs2048_nl2.csv,gnn,exclude_seen,f256_lr0.001_reg0.01_ep50_bs2048_nl2,256,0.001,0.01,50,2048,2,0.09631284916201116,0.02020796705798084,0.09697552060866264,0.8160872527355344,0.7912002498351782,0.03597765363128492
gnn_5_exclude_seen_f256_lr0p001_reg0p01_ep50_bs2048_nl3.csv,gnn,exclude_seen,f256_lr0.001_reg0.01_ep50_bs2048_nl3,256,0.001,0.01,50,2048,3,0.12469273743016761,0.02747699793075274,0.12444175233030573,0.7469725172840749,0.7730083798882681,0.017877094972067038
gnn_5_exclude_seen_f256_lr0p001_reg0p1_ep50_bs2048_nl2.csv,gnn,exclude_seen,f256_lr0.001_reg0.1_ep50_bs2048_nl2,256,0.001,0.1,50,2048,2,0.11463687150837991,0.024152206498399775,0.11534530629389832,0.7983009176703377,0.7825711625432297,0.03754189944134078
gnn_5_exclude_seen_f256_lr0p001_reg0p1_ep50_bs2048_nl3.csv,gnn,exclude_seen,f256_lr0.001_reg0.1_ep50_bs2048_nl3,256,0.001,0.1,50,2048,3,0.1477094972067039,0.030637784036206744,0.15285784766162333,0.7086144895940094,0.7600254578884096,0.0176536312849162
gnn_5_exclude_seen_f256_lr0p005_reg0p01_ep50_bs2048_nl2.csv,gnn,exclude_seen,f256_lr0.005_reg0.01_ep50_bs2048_nl2,256,0.005,0.01,50,2048,2,0.06860335195530727,0.014606663908923899,0.06962652921252532,0.8623148515672672,0.8040047044986769,0.02547486033519553
gnn_5_exclude_seen_f256_lr0p005_reg0p01_ep50_bs2048_nl3.csv,gnn,exclude_seen,f256_lr0.005_reg0.01_ep50_bs2048_nl3,256,0.005,0.01,50,2048,3,0.15553072625698325,0.03272886491927291,0.15699861685170474,0.7190722583932179,0.7540883697308278,0.02212290502793296
gnn_5_exclude_seen_f256_lr0p005_reg0p1_ep50_bs2048_nl2.csv,gnn,exclude_seen,f256_lr0.005_reg0.1_ep50_bs2048_nl2,256,0.005,0.1,50,2048,2,0.1539664804469274,0.02995483175089584,0.16146767375545398,0.7088919826774173,0.7103326171035669,0.01452513966480447
gnn_5_exclude_seen_f256_lr0p005_reg0p1_ep50_bs2048_nl3.csv,gnn,exclude_seen,f256_lr0.005_reg0.1_ep50_bs2048_nl3,256,0.005,0.1,50,2048,3,0.1653631284916201,0.034021406067750795,0.1720123468024652,0.6947715895424682,0.7385395051875498,0.01877094972067039
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep100_bs2048_nl2.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep100_bs2048_nl2,256,0.001,0.01,100,2048,2,0.062122905027932954,0.012004897954409054,0.05871680176646335,0.7944044029218529,0.7663011029938405,0.08715083798882682
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep100_bs2048_nl3.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep100_bs2048_nl3,256,0.001,0.01,100,2048,3,0.04826815642458101,0.011939668633076338,0.047031821423446564,0.8387333898114303,0.8059694860988598,0.038212290502793296
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep100_bs4096_nl2.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep100_bs4096_nl2,256,0.001,0.01,100,4096,2,0.06927374301675977,0.014264559279815299,0.06902524688958177,0.7550219494422293,0.8093929236499069,0.02011173184357542
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep100_bs4096_nl3.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep100_bs4096_nl3,256,0.001,0.01,100,4096,3,0.07106145251396648,0.01583549680283274,0.06885813601021747,0.7621794226200703,0.6920023522493384,0.008491620111731844
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep50_bs2048_nl2.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep50_bs2048_nl2,256,0.001,0.01,50,2048,2,0.06815642458100558,0.014023754250976225,0.06695041072999153,0.7695177046985433,0.8122851396648045,0.027932960893854747
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep50_bs2048_nl3.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep50_bs2048_nl3,256,0.001,0.01,50,2048,3,0.08715083798882682,0.019955910575368035,0.0895770564333358,0.699083514517438,0.6917924980047887,0.00782122905027933
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep50_bs4096_nl2.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep50_bs4096_nl2,256,0.001,0.01,50,4096,2,0.07374301675977654,0.01589105678639948,0.07382780891910327,0.7440824185263956,0.6951439621830684,0.00871508379888268
gnn_5_no_filtering_f256_lr0p001_reg0p01_ep50_bs4096_nl3.csv,gnn,no_filtering,f256_lr0.001_reg0.01_ep50_bs4096_nl3,256,0.001,0.01,50,4096,3,0.06458100558659217,0.014393008575868881,0.05852633027443382,0.7868488184031707,0.6203431763766958,0.006256983240223463
